label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
no_signal,0.217632,0.444313,0.0,0.251857,0.379232,-0.012936,0.273986,0.304227,-0.020353,0.29366,0.256086,-0.0291,0.313063,0.218789,-0.037968,0.219542,0.217205,-0.004777,0.208052,0.157252,-0.018327,0.214614,0.13664,-0.031878,0.226142,0.128621,-0.041456,0.193255,0.232129,-0.00948,0.164426,0.161609,-0.019563,0.159126,0.109366,-0.032814,0.160966,0.070441,-0.043521,0.177257,0.265051,-0.01706,0.150736,0.198739,-0.029855,0.148671,0.151537,-0.042725,0.153142,0.112964,-0.052248,0.171808,0.31223,-0.026066,0.162845,0.279771,-0.037781,0.163262,0.258181,-0.044326,0.165798,0.238187,-0.049045
no_signal,0.212268,0.401048,1e-06,0.244375,0.330989,-0.010868,0.263934,0.248865,-0.019239,0.283925,0.196091,-0.029073,0.302851,0.152961,-0.039227,0.203745,0.177393,-0.012627,0.184646,0.098547,-0.026136,0.177591,0.048422,-0.035635,0.173726,0.003778,-0.043151,0.18166,0.198533,-0.022226,0.144517,0.110427,-0.037354,0.129748,0.047336,-0.051487,0.121417,-0.004994,-0.061024,0.168106,0.242883,-0.033501,0.157503,0.175458,-0.060392,0.174208,0.138758,-0.079314,0.189949,0.110838,-0.089141,0.165677,0.298472,-0.044722,0.186718,0.27176,-0.073942,0.21643,0.264408,-0.087544,0.241114,0.260767,-0.094096
no_signal,0.19159,0.410251,0.0,0.231565,0.331118,-0.008166,0.254107,0.248914,-0.018004,0.272603,0.188326,-0.029809,0.288516,0.13187,-0.041965,0.203381,0.182598,-0.020255,0.177637,0.102572,-0.03717,0.162867,0.051992,-0.046548,0.155092,0.005071,-0.053477,0.177639,0.202716,-0.032086,0.149263,0.112501,-0.051248,0.142139,0.05147,-0.064948,0.142926,-0.001927,-0.073422,0.161853,0.243287,-0.044637,0.183584,0.180144,-0.072954,0.219501,0.164328,-0.088992,0.249514,0.154375,-0.096163,0.158409,0.297575,-0.057188,0.197073,0.287011,-0.083582,0.232912,0.286167,-0.095404,0.262113,0.283995,-0.100755
no_signal,0.156463,0.423476,0.0,0.203903,0.319883,-0.001481,0.227162,0.224237,-0.011445,0.242181,0.159388,-0.024444,0.253882,0.093374,-0.038089,0.170134,0.189075,-0.025488,0.158056,0.122489,-0.048018,0.162759,0.083793,-0.06074,0.173147,0.052726,-0.069019,0.155275,0.220617,-0.039284,0.185299,0.16827,-0.066215,0.20861,0.140626,-0.078305,0.23113,0.123291,-0.084888,0.15285,0.273232,-0.053513,0.217782,0.250102,-0.085957,0.258842,0.249765,-0.098509,0.292712,0.247289,-0.102763,0.161537,0.335848,-0.066884,0.218505,0.332945,-0.093516,0.254622,0.333084,-0.103883,0.286186,0.331678,-0.108253
no_signal,0.116644,0.425487,0.0,0.160716,0.322726,-0.000853,0.19442,0.226878,-0.007743,0.216932,0.158803,-0.017158,0.231335,0.093631,-0.026403,0.159431,0.190088,-0.021374,0.197643,0.147661,-0.041213,0.231886,0.154958,-0.052879,0.256451,0.173534,-0.059703,0.14525,0.23468,-0.031841,0.221035,0.241816,-0.051419,0.2665,0.260252,-0.058393,0.295747,0.281725,-0.063143,0.141255,0.294709,-0.042544,0.223615,0.311376,-0.060603,0.262867,0.320133,-0.061058,0.289254,0.328578,-0.0599,0.14531,0.357194,-0.053556,0.212271,0.363637,-0.066742,0.246193,0.361668,-0.066501,0.271525,0.360062,-0.064269
no_signal,0.105542,0.354888,-0.0,0.161492,0.274307,-0.013215,0.199521,0.212419,-0.025775,0.220385,0.165711,-0.038512,0.241362,0.12425,-0.05017,0.168252,0.200505,-0.028989,0.232825,0.272483,-0.051793,0.252344,0.314097,-0.066797,0.260421,0.334426,-0.076301,0.143468,0.252566,-0.034091,0.217959,0.342063,-0.049858,0.216962,0.345929,-0.055638,0.205498,0.325068,-0.063483,0.126012,0.307742,-0.040389,0.197519,0.385302,-0.053563,0.193838,0.378025,-0.049141,0.182043,0.352143,-0.048222,0.116762,0.358275,-0.048863,0.174166,0.420721,-0.057626,0.175322,0.410048,-0.053503,0.163483,0.387112,-0.051164
no_signal,0.122262,0.418449,-0.0,0.177986,0.399884,-0.021073,0.218702,0.374914,-0.040276,0.248111,0.355028,-0.057637,0.258128,0.339416,-0.071609,0.185618,0.232355,-0.040904,0.22901,0.302475,-0.066921,0.221068,0.368264,-0.079714,0.204614,0.375372,-0.087695,0.152696,0.241485,-0.043698,0.197848,0.340415,-0.067323,0.190575,0.39314,-0.072282,0.17751,0.379744,-0.07729,0.124658,0.275692,-0.04809,0.169016,0.371886,-0.068854,0.165279,0.409445,-0.064232,0.152901,0.391735,-0.061568,0.102391,0.317322,-0.054409,0.135254,0.391331,-0.067088,0.138049,0.413585,-0.063856,0.128721,0.39643,-0.061611
no_signal,0.119766,0.470055,-0.0,0.161526,0.453714,-0.021141,0.202895,0.426653,-0.037473,0.22515,0.40636,-0.052517,0.206033,0.396492,-0.064325,0.197558,0.270726,-0.020489,0.221115,0.306921,-0.043714,0.207813,0.369955,-0.05877,0.1934,0.366375,-0.068854,0.163421,0.26029,-0.022992,0.184496,0.304833,-0.042978,0.17864,0.377157,-0.050164,0.1696,0.366591,-0.054514,0.129911,0.275571,-0.028148,0.148005,0.30466,-0.047525,0.15024,0.371601,-0.042497,0.143512,0.368133,-0.037565,0.099411,0.302884,-0.035343,0.113376,0.316626,-0.045334,0.121391,0.361297,-0.03754,0.119885,0.365169,-0.030586
no_signal,0.119803,0.505552,-0.0,0.155179,0.501167,-0.021845,0.197048,0.48072,-0.037526,0.213249,0.438846,-0.053139,0.192038,0.399245,-0.065641,0.201287,0.355221,-0.01855,0.215869,0.319522,-0.042121,0.206925,0.368433,-0.053243,0.194203,0.39545,-0.056563,0.16845,0.331911,-0.018505,0.183528,0.286287,-0.041735,0.17949,0.361611,-0.044905,0.171877,0.392347,-0.041042,0.13616,0.320525,-0.022157,0.146129,0.253543,-0.041983,0.151293,0.314019,-0.036977,0.146814,0.351419,-0.027993,0.101032,0.32062,-0.027708,0.102156,0.26141,-0.038613,0.111961,0.288369,-0.033871,0.116028,0.318745,-0.026437
no_signal,0.122128,0.545105,-0.0,0.160131,0.542628,-0.021248,0.199839,0.513704,-0.034645,0.211325,0.463636,-0.047971,0.193172,0.412901,-0.05908,0.198031,0.394215,-0.015872,0.219179,0.338439,-0.041984,0.216333,0.362027,-0.057179,0.204824,0.400815,-0.061331,0.168613,0.366448,-0.01595,0.184545,0.285022,-0.04119,0.18662,0.324832,-0.050579,0.182178,0.380708,-0.04864,0.139488,0.356248,-0.019871,0.145234,0.272313,-0.038695,0.153316,0.296039,-0.041222,0.155148,0.342239,-0.03595,0.107251,0.360483,-0.02601,0.101746,0.290528,-0.037752,0.111956,0.289613,-0.039569,0.121114,0.316995,-0.035875
no_signal,0.121405,0.613938,0.0,0.160979,0.602055,-0.022341,0.202587,0.558486,-0.03349,0.210029,0.500376,-0.044883,0.190857,0.451139,-0.054368,0.189317,0.426782,-0.012,0.209091,0.355335,-0.03936,0.214076,0.364827,-0.058468,0.208249,0.413665,-0.064208,0.160101,0.403044,-0.011349,0.169081,0.322151,-0.029722,0.17883,0.300433,-0.040021,0.182367,0.326629,-0.041549,0.130747,0.403657,-0.015758,0.130087,0.325154,-0.03225,0.139815,0.299684,-0.037938,0.150469,0.318923,-0.036301,0.098338,0.422671,-0.022796,0.084918,0.359556,-0.03688,0.090915,0.333275,-0.041395,0.103538,0.341211,-0.039386
no_signal,0.11486,0.673169,0.0,0.156056,0.648687,-0.021491,0.19263,0.592655,-0.029716,0.203354,0.531759,-0.037046,0.191539,0.484489,-0.043503,0.169406,0.469594,-0.011769,0.181191,0.393719,-0.027965,0.188907,0.372516,-0.041739,0.197635,0.372669,-0.049601,0.139662,0.45544,-0.010854,0.145313,0.372323,-0.021177,0.153881,0.330646,-0.031725,0.165054,0.312887,-0.039441,0.110975,0.464155,-0.013765,0.104985,0.387487,-0.025006,0.107533,0.350673,-0.0353,0.116586,0.335106,-0.042379,0.081615,0.492195,-0.019055,0.067042,0.439714,-0.030168,0.061589,0.406499,-0.037184,0.062595,0.384369,-0.041569
no_signal,0.131702,0.712591,0.0,0.162811,0.658161,-0.016509,0.185116,0.595968,-0.025969,0.197825,0.540581,-0.035614,0.184474,0.491867,-0.045233,0.146877,0.489901,-0.006906,0.151656,0.417271,-0.019408,0.154375,0.376901,-0.03035,0.156439,0.346838,-0.037884,0.117337,0.489887,-0.009652,0.10913,0.40623,-0.021235,0.111894,0.37286,-0.031148,0.117987,0.349751,-0.037815,0.09209,0.508293,-0.015728,0.069915,0.431594,-0.028714,0.065709,0.385634,-0.037622,0.067804,0.35481,-0.0434,0.071113,0.543448,-0.023679,0.051141,0.481105,-0.034572,0.043748,0.436022,-0.040554,0.043962,0.397961,-0.044823
no_signal,0.138846,0.738346,0.0,0.16369,0.653856,-0.017418,0.171428,0.570934,-0.029398,0.173069,0.520135,-0.041683,0.1691,0.478712,-0.053648,0.107293,0.511251,-0.031061,0.10324,0.417488,-0.049125,0.103951,0.35253,-0.060141,0.102909,0.298457,-0.069177,0.081922,0.543842,-0.039221,0.032102,0.473133,-0.063858,0.010021,0.429594,-0.080568,-0.003314,0.395554,-0.092331,0.07027,0.594557,-0.049032,0.070363,0.544832,-0.08575,0.096584,0.52406,-0.106274,0.117291,0.514401,-0.116639,0.075342,0.650049,-0.059194,0.112146,0.615469,-0.095714,0.15241,0.60298,-0.112853,0.184037,0.59692,-0.122197
no_signal,0.122109,0.749996,0.0,0.121316,0.623085,-0.021922,0.124626,0.516344,-0.044938,0.137285,0.442485,-0.065241,0.146005,0.393458,-0.084565,0.065647,0.590421,-0.068498,0.041915,0.570674,-0.101103,0.023383,0.553124,-0.121562,0.004156,0.538175,-0.135271,0.076882,0.648911,-0.073239,0.107065,0.598698,-0.109963,0.141616,0.548064,-0.123609,0.170575,0.516418,-0.132238,0.098805,0.690641,-0.077469,0.140995,0.635208,-0.111299,0.174264,0.587129,-0.115634,0.19714,0.552799,-0.115386,0.125862,0.717622,-0.083047,0.164131,0.665369,-0.104523,0.1833,0.626248,-0.106115,0.19546,0.592252,-0.105783
no_signal,0.104943,0.720933,0.0,0.080024,0.651141,-0.007967,0.075393,0.568039,-0.022364,0.082429,0.504007,-0.034486,0.092665,0.456662,-0.047087,0.062227,0.59256,-0.048831,0.081481,0.53275,-0.067242,0.093796,0.485109,-0.076867,0.105679,0.445733,-0.08352,0.081678,0.625625,-0.054433,0.119349,0.555038,-0.073434,0.141046,0.504575,-0.078452,0.157065,0.469327,-0.083299,0.105219,0.651142,-0.058272,0.143081,0.572135,-0.075377,0.157445,0.52126,-0.076836,0.166148,0.485677,-0.077938,0.129674,0.66905,-0.061944,0.158809,0.59547,-0.072509,0.167578,0.555172,-0.072363,0.171667,0.524785,-0.072582
no_signal,0.112144,0.718304,0.0,0.078402,0.649163,-0.011594,0.069032,0.561052,-0.021602,0.084843,0.502105,-0.028421,0.101739,0.470538,-0.036062,0.086705,0.56361,-0.041649,0.093369,0.519699,-0.055065,0.088582,0.49763,-0.061739,0.080282,0.472938,-0.067176,0.110057,0.577877,-0.04544,0.144023,0.516893,-0.063456,0.161485,0.457652,-0.073092,0.174881,0.408484,-0.079469,0.127713,0.603615,-0.047688,0.148273,0.552884,-0.06888,0.149538,0.511957,-0.081891,0.151584,0.476009,-0.089271,0.13899,0.633741,-0.049098,0.139792,0.627886,-0.067252,0.126159,0.646694,-0.074428,0.119835,0.659164,-0.07843
no_signal,0.094204,0.691078,0.0,0.063504,0.622134,-0.016753,0.048632,0.542102,-0.030054,0.038452,0.480484,-0.039277,0.018094,0.440915,-0.048188,0.07415,0.603753,-0.042636,0.09082,0.586546,-0.061697,0.085707,0.562124,-0.072632,0.07878,0.550212,-0.077815,0.106947,0.636026,-0.042348,0.135896,0.555066,-0.057502,0.12591,0.516628,-0.061648,0.112976,0.513575,-0.06438,0.13226,0.653143,-0.041572,0.156249,0.565863,-0.055659,0.14227,0.529463,-0.053863,0.129887,0.519791,-0.050511,0.148696,0.659723,-0.041055,0.166022,0.583625,-0.048456,0.155006,0.551559,-0.043769,0.145798,0.543113,-0.039484
no_signal,0.092428,0.691893,0.0,0.068261,0.614098,-0.021113,0.056592,0.531734,-0.039238,0.039334,0.470804,-0.0522,0.017984,0.431199,-0.064831,0.094644,0.562551,-0.051181,0.14381,0.513012,-0.071395,0.174962,0.48704,-0.081474,0.203709,0.474763,-0.086501,0.133511,0.600146,-0.046705,0.160053,0.495217,-0.071387,0.142328,0.480148,-0.076347,0.125976,0.497773,-0.074265,0.161452,0.619627,-0.040322,0.173128,0.51974,-0.056598,0.153372,0.515121,-0.046935,0.137903,0.534376,-0.035076,0.179909,0.622732,-0.034806,0.180438,0.54141,-0.038778,0.162477,0.543332,-0.025509,0.151644,0.562517,-0.013179
no_signal,0.086701,0.680138,0.0,0.069362,0.596874,-0.012054,0.063608,0.518678,-0.031447,0.05015,0.453508,-0.046505,0.02734,0.411273,-0.062168,0.109219,0.539842,-0.059484,0.161551,0.466859,-0.077798,0.192281,0.424221,-0.083451,0.219879,0.39449,-0.085248,0.14292,0.586749,-0.056089,0.178274,0.471829,-0.076295,0.15527,0.465756,-0.070254,0.136619,0.491461,-0.060839,0.16611,0.620618,-0.049113,0.186605,0.508071,-0.061256,0.164924,0.50645,-0.045897,0.150301,0.530406,-0.031263,0.182684,0.63989,-0.041578,0.191294,0.550361,-0.042699,0.172234,0.550849,-0.026839,0.161616,0.572017,-0.013366
no_signal,0.066198,0.682354,0.0,0.059765,0.592231,-0.004178,0.069405,0.504466,-0.018526,0.068227,0.433642,-0.029954,0.052746,0.381095,-0.042403,0.103989,0.524982,-0.052179,0.166241,0.45639,-0.072995,0.201542,0.417529,-0.082723,0.230383,0.393756,-0.087311,0.129849,0.581978,-0.052721,0.190136,0.501604,-0.071495,0.16992,0.497895,-0.064212,0.144618,0.517885,-0.054356,0.149256,0.630619,-0.050002,0.195884,0.552102,-0.059132,0.176988,0.548012,-0.042338,0.156097,0.567363,-0.028031,0.164232,0.668183,-0.046564,0.192583,0.603491,-0.047179,0.174783,0.602516,-0.031661,0.159112,0.620165,-0.018895
no_signal,0.059663,0.659223,0.0,0.066012,0.577166,-0.006466,0.090487,0.479198,-0.021148,0.098809,0.406265,-0.033288,0.090328,0.347348,-0.045542,0.091773,0.498871,-0.055295,0.162761,0.453535,-0.076344,0.20215,0.43655,-0.084072,0.233606,0.43013,-0.087586,0.101379,0.562406,-0.060918,0.186843,0.514168,-0.089288,0.169832,0.516289,-0.086021,0.14158,0.526515,-0.077424,0.114436,0.622133,-0.063552,0.188134,0.569482,-0.081624,0.169217,0.570649,-0.06393,0.145642,0.583206,-0.046896,0.128145,0.674742,-0.065979,0.185454,0.62032,-0.071867,0.170436,0.62009,-0.055871,0.150272,0.635102,-0.042157
no_signal,0.07878,0.657309,0.0,0.086691,0.574719,-0.0083,0.107186,0.475014,-0.024717,0.118054,0.398381,-0.039411,0.113282,0.332306,-0.053083,0.092651,0.484596,-0.054447,0.161011,0.433579,-0.078695,0.19951,0.420464,-0.089267,0.228256,0.416882,-0.094601,0.099805,0.548142,-0.060323,0.178921,0.486654,-0.090279,0.168726,0.505522,-0.089028,0.144976,0.524566,-0.083262,0.114525,0.609279,-0.064049,0.18712,0.540736,-0.083885,0.175471,0.556376,-0.066809,0.153888,0.574795,-0.050685,0.13222,0.661375,-0.068142,0.194075,0.604148,-0.076979,0.191132,0.598028,-0.064936,0.177311,0.599547,-0.054075
no_signal,0.092275,0.678335,0.0,0.079949,0.59344,-0.011635,0.083999,0.496649,-0.027312,0.091555,0.419845,-0.038517,0.090848,0.357323,-0.047078,0.085969,0.510345,-0.067103,0.138569,0.424172,-0.084445,0.17397,0.396421,-0.083764,0.198006,0.388801,-0.081133,0.109708,0.56225,-0.068237,0.166682,0.469021,-0.092793,0.167951,0.471837,-0.085492,0.15401,0.500824,-0.075782,0.136432,0.610783,-0.066523,0.185373,0.526332,-0.082235,0.182118,0.519455,-0.068177,0.164765,0.534217,-0.055225,0.163227,0.65355,-0.065151,0.214884,0.602199,-0.07748,0.21903,0.567724,-0.07459,0.207788,0.547406,-0.06957
no_signal,0.098765,0.719173,0.0,0.070308,0.637526,-0.014235,0.058308,0.54082,-0.029689,0.057093,0.456977,-0.040584,0.053942,0.393043,-0.048338,0.072644,0.544183,-0.057528,0.117412,0.4449,-0.075052,0.138989,0.421761,-0.074887,0.150839,0.4194,-0.071923,0.107346,0.583287,-0.057948,0.14768,0.473451,-0.081057,0.150302,0.459264,-0.079854,0.144409,0.476201,-0.074874,0.141186,0.621248,-0.056533,0.17661,0.538159,-0.073011,0.171462,0.520028,-0.066577,0.159373,0.524547,-0.058666,0.17193,0.652952,-0.055385,0.21283,0.590108,-0.067271,0.234058,0.54052,-0.068786,0.248525,0.499096,-0.067751
no_signal,0.106924,0.757044,0.0,0.071571,0.678311,-0.011893,0.053423,0.576468,-0.024016,0.04891,0.488179,-0.032863,0.042358,0.421957,-0.041328,0.065211,0.610118,-0.05071,0.093068,0.518349,-0.070062,0.112234,0.463854,-0.076314,0.126464,0.421024,-0.079131,0.099791,0.635254,-0.053729,0.120921,0.528795,-0.07515,0.131992,0.462354,-0.081502,0.138158,0.413095,-0.086012,0.134614,0.650814,-0.05547,0.163614,0.549591,-0.075708,0.177139,0.483773,-0.081157,0.18388,0.434319,-0.083383,0.166266,0.657719,-0.056653,0.196981,0.571511,-0.071587,0.213193,0.520489,-0.076393,0.224665,0.476568,-0.079232
no_signal,0.11654,0.774923,0.0,0.077706,0.7054,-0.012442,0.055133,0.604367,-0.023683,0.04954,0.512309,-0.031008,0.039793,0.443547,-0.037883,0.056974,0.63921,-0.047761,0.070544,0.547577,-0.066934,0.082984,0.488311,-0.074473,0.092882,0.441337,-0.07853,0.093693,0.651584,-0.050053,0.101548,0.541314,-0.070866,0.107178,0.47146,-0.079341,0.110748,0.419192,-0.085466,0.13208,0.654869,-0.051077,0.147259,0.536687,-0.072567,0.155072,0.462834,-0.080694,0.157962,0.411982,-0.084447,0.167138,0.651148,-0.051229,0.171356,0.551872,-0.06746,0.172289,0.502686,-0.072469,0.172476,0.465271,-0.074976
no_signal,0.118214,0.76972,0.0,0.075381,0.710766,-0.007364,0.048567,0.609988,-0.015644,0.03988,0.517016,-0.019749,0.030893,0.45262,-0.023138,0.049388,0.635775,-0.041216,0.061976,0.543258,-0.055925,0.068527,0.518303,-0.060624,0.070508,0.510125,-0.061266,0.092061,0.64681,-0.042521,0.095573,0.530204,-0.05569,0.096599,0.456991,-0.061773,0.095454,0.406749,-0.067209,0.131558,0.645183,-0.041863,0.136908,0.522083,-0.056054,0.135888,0.449033,-0.063178,0.131252,0.403717,-0.06743,0.163361,0.630707,-0.03958,0.149339,0.537001,-0.048037,0.136869,0.506262,-0.048808,0.127299,0.487076,-0.049379
no_signal,0.12447,0.74884,0.0,0.079018,0.69995,-0.007302,0.049531,0.598535,-0.013768,0.036573,0.507106,-0.015266,0.019787,0.446788,-0.015249,0.047088,0.615486,-0.041022,0.057709,0.497688,-0.050974,0.070772,0.511533,-0.05157,0.075613,0.543138,-0.048852,0.091799,0.621144,-0.038527,0.093389,0.497859,-0.045368,0.096022,0.444821,-0.049207,0.092828,0.41498,-0.053423,0.129992,0.618384,-0.033601,0.123524,0.495956,-0.040722,0.111244,0.430127,-0.048782,0.098928,0.386838,-0.056016,0.157086,0.600526,-0.026601,0.130341,0.528126,-0.028028,0.109548,0.529065,-0.02739,0.09724,0.532471,-0.028947
no_signal,0.135208,0.725039,0.0,0.087158,0.674739,-0.010448,0.054764,0.579772,-0.018298,0.036306,0.494113,-0.021423,0.015139,0.441719,-0.022473,0.061201,0.600799,-0.039984,0.065872,0.494663,-0.050572,0.07298,0.466655,-0.051627,0.078729,0.458881,-0.049652,0.104763,0.599238,-0.036897,0.108882,0.482212,-0.045727,0.11034,0.412586,-0.047823,0.110316,0.36861,-0.049739,0.142212,0.592538,-0.03147,0.132036,0.482274,-0.038906,0.120466,0.443239,-0.037716,0.111687,0.431863,-0.035973,0.170061,0.577999,-0.025313,0.147369,0.504096,-0.0259,0.133216,0.488781,-0.019855,0.126542,0.484659,-0.015041
no_signal,0.144572,0.717539,0.0,0.098132,0.665653,-0.012647,0.067497,0.568548,-0.021856,0.050244,0.47925,-0.025104,0.024494,0.425202,-0.027006,0.078787,0.592481,-0.044918,0.07528,0.496417,-0.055048,0.079898,0.442415,-0.056422,0.085592,0.400749,-0.055898,0.122222,0.588158,-0.040937,0.127783,0.465366,-0.04829,0.132437,0.391026,-0.048765,0.136424,0.33944,-0.050326,0.156776,0.579185,-0.034623,0.147509,0.465064,-0.041617,0.136494,0.42234,-0.040519,0.129207,0.404556,-0.039781,0.180835,0.564335,-0.027843,0.155179,0.491482,-0.030332,0.137495,0.481775,-0.026371,0.127677,0.480867,-0.023595
no_signal,0.143336,0.703451,0.0,0.096166,0.650066,-0.016005,0.068985,0.55206,-0.02847,0.056327,0.464722,-0.035401,0.033545,0.414426,-0.041232,0.08461,0.586332,-0.049579,0.08283,0.516504,-0.067641,0.085015,0.476075,-0.076562,0.088758,0.442708,-0.080206,0.12679,0.580302,-0.046316,0.132539,0.448391,-0.060489,0.137343,0.363244,-0.065802,0.142175,0.30077,-0.069668,0.160275,0.569509,-0.040947,0.148486,0.444743,-0.053654,0.130424,0.414997,-0.052237,0.118476,0.410572,-0.048909,0.181773,0.553738,-0.035423,0.154068,0.463858,-0.040431,0.135576,0.454261,-0.034364,0.126682,0.459615,-0.028776
no_signal,0.137905,0.708731,0.0,0.0933,0.645193,-0.011824,0.068058,0.555077,-0.021705,0.055389,0.474424,-0.027285,0.039455,0.42095,-0.03166,0.084276,0.579044,-0.039084,0.094393,0.5032,-0.054052,0.102369,0.461933,-0.061003,0.11311,0.428628,-0.063773,0.126867,0.586153,-0.038508,0.13945,0.449985,-0.052384,0.144536,0.367931,-0.057563,0.150589,0.309338,-0.060529,0.164325,0.588345,-0.035999,0.16975,0.459254,-0.050532,0.157451,0.420903,-0.05048,0.147182,0.411036,-0.046862,0.193612,0.585313,-0.032827,0.183584,0.485643,-0.039594,0.168895,0.473025,-0.033252,0.159788,0.481088,-0.026537
no_signal,0.142762,0.713316,0.0,0.120956,0.640549,-0.000411,0.121514,0.553933,-0.013765,0.141035,0.48838,-0.0261,0.157615,0.444856,-0.038144,0.106498,0.549001,-0.048016,0.110824,0.462288,-0.069442,0.12672,0.4092,-0.079989,0.142384,0.372092,-0.084578,0.130096,0.588338,-0.057259,0.174507,0.460802,-0.078663,0.198601,0.403305,-0.081006,0.21376,0.371718,-0.079986,0.161314,0.621497,-0.063662,0.209199,0.498549,-0.077132,0.217689,0.454882,-0.068874,0.214594,0.43871,-0.060695,0.193021,0.646718,-0.069498,0.225655,0.546197,-0.07165,0.224308,0.517809,-0.059156,0.215836,0.508534,-0.04864
no_signal,0.172427,0.700063,1e-06,0.190348,0.6043,-0.004246,0.200741,0.510512,-0.015311,0.212769,0.439485,-0.027615,0.223492,0.379353,-0.040193,0.143311,0.486078,-0.03462,0.163847,0.422485,-0.062044,0.191699,0.383023,-0.079717,0.218683,0.354942,-0.090309,0.138566,0.529023,-0.045764,0.198493,0.471745,-0.076686,0.245582,0.448935,-0.089572,0.281337,0.442913,-0.095687,0.14849,0.580002,-0.056645,0.217331,0.53305,-0.085926,0.258871,0.525892,-0.090515,0.287967,0.529064,-0.088749,0.16573,0.63037,-0.067499,0.222953,0.597874,-0.088724,0.255694,0.58692,-0.091599,0.281106,0.58255,-0.089632
no_signal,0.21917,0.703174,0.0,0.261418,0.645411,-0.01296,0.286187,0.570147,-0.026674,0.297592,0.513859,-0.041895,0.305751,0.461541,-0.058614,0.243825,0.478856,-0.02916,0.253397,0.395428,-0.058444,0.27654,0.366966,-0.080288,0.30104,0.352317,-0.093962,0.222983,0.496286,-0.037407,0.23797,0.410312,-0.066547,0.273056,0.392117,-0.08597,0.302194,0.389793,-0.097555,0.204797,0.530889,-0.047015,0.212468,0.455586,-0.072875,0.248114,0.444031,-0.083141,0.278272,0.445698,-0.087827,0.190302,0.579449,-0.057551,0.201508,0.530111,-0.07909,0.228846,0.521923,-0.085133,0.252912,0.524143,-0.087289
no_signal,0.266845,0.714404,0.0,0.313009,0.668066,-0.009753,0.343851,0.592994,-0.017055,0.362594,0.540194,-0.025858,0.385297,0.500234,-0.035038,0.314468,0.485492,-0.007797,0.328258,0.414184,-0.025209,0.346376,0.378386,-0.039598,0.364236,0.350118,-0.049305,0.292832,0.48654,-0.014235,0.30117,0.406955,-0.030597,0.32525,0.374457,-0.041858,0.348889,0.352101,-0.048906,0.270761,0.505392,-0.023133,0.27052,0.420788,-0.041226,0.295362,0.390337,-0.048515,0.32109,0.370369,-0.051776,0.249915,0.540165,-0.033162,0.248902,0.478575,-0.049703,0.267524,0.452849,-0.054547,0.289099,0.436404,-0.056234
no_signal,0.311523,0.704167,0.0,0.359767,0.665358,-0.006614,0.395166,0.600803,-0.011166,0.419298,0.553008,-0.017856,0.442759,0.518637,-0.024988,0.370251,0.500881,-0.000994,0.392678,0.432601,-0.016083,0.412833,0.400384,-0.028569,0.433547,0.377567,-0.036615,0.3509,0.490516,-0.007712,0.369534,0.412136,-0.019166,0.390972,0.372549,-0.027816,0.412124,0.341897,-0.033612,0.330483,0.499485,-0.017134,0.336868,0.419098,-0.028495,0.352715,0.37796,-0.033855,0.371765,0.344591,-0.037439,0.309758,0.524526,-0.027911,0.307939,0.467724,-0.037743,0.318997,0.434124,-0.04018,0.334634,0.404822,-0.041397
no_signal,0.359973,0.681577,0.0,0.406914,0.644846,-0.0008,0.439664,0.591575,-0.004581,0.466262,0.555167,-0.01206,0.492395,0.530889,-0.020252,0.417839,0.490474,0.001823,0.438608,0.426871,-0.012193,0.457672,0.395177,-0.023862,0.47725,0.368101,-0.03179,0.400025,0.480794,-0.008968,0.411676,0.398643,-0.020347,0.42854,0.35104,-0.030331,0.444678,0.308444,-0.037451,0.381828,0.489794,-0.021664,0.374427,0.414118,-0.032684,0.380892,0.365882,-0.03962,0.391467,0.323114,-0.044618,0.364892,0.514082,-0.03527,0.352832,0.455785,-0.044142,0.356056,0.420402,-0.04676,0.364558,0.38832,-0.048705
no_signal,0.396908,0.659747,0.0,0.441928,0.628957,0.000198,0.471575,0.579465,-0.002395,0.495187,0.547164,-0.008643,0.519247,0.523873,-0.015521,0.448721,0.478469,0.005073,0.463524,0.412286,-0.006131,0.478763,0.377659,-0.015258,0.494229,0.348905,-0.021921,0.434621,0.47066,-0.005425,0.437749,0.38537,-0.01534,0.44611,0.333418,-0.024847,0.453528,0.287617,-0.032079,0.421532,0.479561,-0.017854,0.410647,0.401415,-0.028838,0.408963,0.348844,-0.037283,0.40995,0.299587,-0.043657,0.411284,0.503124,-0.030855,0.400987,0.448053,-0.040078,0.400011,0.41285,-0.044634,0.401836,0.376748,-0.048521
